target,emotion_intensity,sombre,content,calm,uneasy,num_colours,num_objects,willing_to_pay,season_Spring,season_Summer,season_Fall,season_Winter,room_Bedroom,room_Bathroom,room_Office,room_Living_room,room_Dining_room,view_Friends,view_Family_members,view_Coworkers_Classmates,view_Strangers,view_By_yourself,feeling_desc,food,soundtrack
1,5.0,3.0,4.0,4.0,1.0,3.0,10.0,300.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,i feel wonder,sugar cookie,triangles and xylophones. lots of twinkling noises
1,7.0,4.0,2.0,2.0,4.0,3.0,2.0,1000.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,"This painting makes me feel unsettled and agitated, due to the juxtaposition between a quiet and uneventful town and the large black spire. This painting elicits a fear of the unknown because of the looming, swirling dark object towering above the town. ","If this painting was a food, it would be ice cream","The song would be unsettling and jarring, like the discordant soundtrack of a horror movie."
1,9.0,2.0,4.0,4.0,2.0,2.0,2.0,20.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,intrigued,blue cheesecake,calm and serene
1,9.5,2.0,4.0,5.0,2.0,5.0,2.0,150.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,It makes me feel calm,Steak,A soundtrack that is cheerful and pleasant to hear.
1,10.0,5.0,5.0,1.0,5.0,3.0,2.0,1000.0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,"unreal, illusion ",icecream,dark theme music
1,3.0,3.0,3.0,4.0,2.0,3.0,3.0,1000.0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,Neutral,blueberry,"ominous, loud, villain"
1,5.0,3.0,3.0,4.0,2.0,2.0,3.0,400.0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,"feel kind of wavy, nothing really in particular.",kool aid,"Lofi, chill and calm type of soundtrack"
1,7.0,4.0,4.0,4.0,2.0,4.0,3.0,200.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"Calm, at ease.",Lemonade with blue syrup.,Nocturne
1,9.0,2.0,4.0,5.0,2.0,4.0,3.0,600.0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,it makes me feel happy and wonder about the stars and the overall landscape of the painting.,blueberry cheesecake,"a dreamy soundtrack, with instruments such as the piano and/or violin."
1,6.0,2.0,4.0,4.0,1.0,4.0,4.0,10000000.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,This painting makes me feel whimsical and curious. ,hot cocoa,"the soundtrack would be whimsical, like Harry Potter music"
1,4.0,1.0,3.0,4.0,1.0,3.0,3.0,20.0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,Nice,Chocolate chip cookies out of the oven,"Eerie, whimsical, slow, harder to hear than it should be"
1,7.0,4.0,3.0,2.0,2.0,5.0,10.0,50.0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,"I feel in awe. The world around us is so big. Sometimes even what we find alien has been there before us. I feel like I'm in one of those houses. Reading a book in this rustic settlement, hoping to one day go out to see the world. Perhaps in the day where it won't be so bright.",Ice cream,Frank Sinatra style songs.
1,10.0,3.0,5.0,5.0,3.0,5.0,14.0,100.0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,It makes me feel shiny and live in the star sky.,Stargazy pie,"A fast-paced, energetic, and vibrant song."
1,6.0,2.0,5.0,4.0,3.0,3.0,3.0,100.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,Peaceful and comfortable,mooncake,"Distant murmurs of voices, rich with the vibrancy of life, mingled with faint frog croaks and the tolling of church bells."
1,6.0,1.0,4.0,4.0,1.0,3.0,3.0,600.0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,It makes me feel happy and wonderous,Ice cream,Piano music with the faint sound of twinkling stars. 
1,4.0,2.0,5.0,5.0,1.0,4.0,5.0,50.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,makes me feel excited and hopeful,warm soup that makes you feel light,a nice slow and calming melody
1,6.0,2.0,4.0,4.0,2.0,4.0,4.0,14.99,0,0,1,1,1,0,0,1,1,1,1,0,0,0,calm and relaxed,fresh spring rolls,"Silent night, Holy night by Frank Sinatra. The track soothes whatever pressure I'm feeling while listening to it. The tempo is slow and the volume is quiet, representing well the scene portrayed by Van Gogh."
1,5.0,4.0,2.0,2.0,4.0,2.0,3.0,100.0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,"make me feel strange, again feels like something takes drug and draw this",blueberry,dark ambient music
1,7.0,2.0,2.0,4.0,4.0,3.0,2.0,67.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,nauseous,human toenail,clandestina by emma myers
1,5.0,4.0,4.0,5.0,4.0,3.0,4.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,Mysterious,Vitamin Water,Like a flowy relaxed song that calms you're ears.
1,7.0,1.0,5.0,5.0,2.0,3.0,4.0,100.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,a comforting and calming feeling,Aglio e Olio pasta,classic jazz
1,2.0,2.0,3.0,5.0,1.0,2.0,2.0,200000.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,relaxing,Melons,Jazz music in coffee shops
1,2.0,3.0,4.0,5.0,2.0,4.0,5.0,500.0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,"Sad, calm, comforted",Chocolate lava cake,"Slow and soothing, with a melancholy undertone."
1,7.0,5.0,4.0,5.0,1.0,3.0,3.0,250.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,It makes me feel calm and sombre,S'mores ,A calm tune that one would listen to prior to going to sleep
1,4.0,3.0,3.0,3.0,3.0,4.0,4.0,10.0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,"Confused as I don't see anything special about this, not feeling much as the starry sky is represented by swirls which makes it seem confusing",Spaghetti,"A piano piece, something like Moonlight Sonata, slightly romantic but nostalgic."
1,6.0,3.0,5.0,5.0,2.0,2.0,3.0,400.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,The painting makes me feel calm and at ease,Noodle soup,The soundtrack would be a calm piano piece with strings in the background
1,2.0,4.0,2.0,2.0,4.0,3.0,2.0,20.0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,It makes me feel a bit tight or in a tight place,drinking water,old tom and jerry show sound 
1,7.0,4.0,4.0,4.0,4.0,4.0,13.0,15.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,This painting makes me feel hopeful,Coffee,Calm flute soundtrack
1,9.0,3.0,4.0,3.0,3.0,3.0,3.0,100.0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,"This painting makes me feel quiet, chaos, and mysterious. ",A Dessert from Michelin-Starred restaurant.,Mysterious Symphony
1,5.0,4.0,3.0,4.0,1.0,4.0,1.0,10.0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,moody and contemplative ,a cup of hot noodles ,cold summer by c418
1,8.0,2.0,4.0,5.0,1.0,5.0,6.0,80.0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,This painting makes me feel very happy and calm. I love the starry night paired with the dark building (I'm assuming) on the side. The stars which are bright and amidst the 'chaos' in the sky is very calming and reflects how there's hope amidst turmoil in life. ,A nice decedent chocolate fudgy cake,Something mellow like jazz with lots of subtle sounds in the background like twinkly lights
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,6.0,1.0,5.0,5.0,1.0,3.0,1.0,25.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Tranquil,Corn flakes,Birds chirping
2,9.0,1.0,5.0,4.0,1.0,3.0,3.0,500.0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,"This painting makes me feel joyful and safe, as I feel cushioned by a beautiful and comfortable nature enclosing. The art style and the colours make the setting very pleasing to look at, so much that I am excited to see more of some similar paintings. ",Watermelon ,"The soundtrack for this painting would be high-pitched with medium-tempo. The instruments involved would be piano and flute leading the melody, as well as violin assisting with harmonization. The soundtrack would start off with the soft, quiet sounds from the flute and piano before gradually becoming louder with the violin harmony coming in. "
2,5.0,2.0,5.0,5.0,1.0,2.0,1.0,40.0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,Tranquil,Strawberry,"Crickets chirping, water rushing by"
2,7.0,3.0,3.0,5.0,2.0,7.0,4.0,100.0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,It makes me feel calm.,Burger,"nature, cricket sounds. "
2,4.0,2.0,4.0,4.0,2.0,2.0,2.0,20.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,"happy, hopeful, free",ice cream,"a chirpy, hopeful melody. "
2,8.0,2.0,5.0,5.0,2.0,1.0,1.0,170.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"This painting makes me feel relaxed, happy, and grateful.",Salad,"The soundtrack is in a upper major scale, has piano and the harp incorporated, and is very peaceful."
2,8.0,1.0,5.0,5.0,1.0,3.0,5.0,6000.0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,"Tranquil and at peace, it feels like Im outside and happy, content with my life and enjoying every moment.","A pastry of some kind where its sweet and enveloping, a cake for example",Something upbeat and happy mixed like some form of pop song i.e see you again by tyler the creator mixed in with tranquil songs
2,8.0,2.0,4.0,4.0,1.0,3.0,1.0,30.0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,eased,sandwhich/sub,some happy classical music
2,8.0,5.0,5.0,5.0,3.0,2.0,1.0,40.0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,Romantic,Salad,Superpowers by Daniel Caeser
2,6.0,2.0,4.0,5.0,1.0,3.0,4.0,15.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,"This painting makes me feel relaxed, and calm.",Salad,The sound track  for this painting would be of animals running and shouting. 
2,8.0,1.0,5.0,5.0,1.0,1.0,2.0,100000.0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,"This painting makes me feel at peace, relaxed, and calm.",Lemonade,"Natural, containing percussion, with light humming, and a guitar."
2,8.0,1.0,5.0,5.0,2.0,1.0,4.0,100.0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,It feels like a garden from a children's storybook. I feel relaxed and want to explore,A chicken salad,"It would be upbeat, hopeful and inspiring curiosity"
2,10.0,1.0,5.0,5.0,1.0,3.0,2.0,50.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,peaceful ,Cherry,Joyful and peaceful
2,9.0,1.0,5.0,5.0,1.0,3.0,3.0,100000.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,"It makes me feel happy, it makes me feel like life is blooming, good things exist and nature is beautiful. There is beauty in everything",Pasta,What makes you beautiful by One Direction
2,10.0,3.0,5.0,4.0,1.0,2.0,3.0,1000.0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,Happy,Salad.,Piano but happy tone
2,4.0,2.0,4.0,4.0,1.0,3.0,3.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,It makes me feel calm and at peace,A salad,"Happy, energetic music"
2,8.0,1.0,5.0,5.0,1.0,2.0,1.0,1000.0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,Calm and happy,Salmon with mashed potatoes,Calm music
2,6.0,2.0,4.0,5.0,2.0,4.0,3.0,90.0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,peaceful,Macha,soft piano
2,8.0,1.0,5.0,5.0,1.0,4.0,3.0,55.0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,"Happy, Relaxed, Chill, Calm, Tranquil, Equanimous, Peaceful, Blissful",Poutine,"Chill, Chipmunk Soul, Sunny, Warm, Major Scale, Happy, Joyful, Lo-Fi"
2,4.0,2.0,4.0,4.0,2.0,3.0,1.0,15.0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,"It made me feel calm and appreciative of nature, the scenery is simple yet beautiful. ",Focaccia Bread,Willow - Taylor Swift
2,7.0,1.0,4.0,4.0,1.0,2.0,2.0,500.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,happy,sushi,relaxing
2,5.0,1.0,4.0,4.0,1.0,2.0,20.0,20.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,Good,Orange,"Happy, upbeat song"
2,7.0,1.0,5.0,5.0,1.0,3.0,3.0,4000000.0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,"calm , relaxed, warm",Caesar salad ,"bright, major keyed, classical "
2,8.0,1.0,5.0,5.0,1.0,6.0,3.0,1000.0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,"it makes me feel really happy and calm, it's a very beautiful painting so a little awe inspiring as well.",ice cream,"it would be very upbeat, happy, medium paced, and very thoughtful"
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,2.0,4.0,5.0,1.0,3.0,2.0,30.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Calm and Relaxed,Sandwich,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Salad,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,5.0,1.0,5.0,4.0,1.0,3.0,1.0,200.0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,Uplifting and happy.,A cake.,Calm but upbeat and bright jazz song. A song that you fall in love with.
2,2.0,3.0,4.0,5.0,1.0,1.0,2.0,50.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,Calm and soothing.,Salad,A nice soothing breeze with a light music.
2,7.5,5.0,5.0,5.0,1.0,2.0,1.0,46.0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,"The painting makes me feel fresh, delightful and positive.",Sugarcane.,"A really nice and peaceful morning alarm, that would put you in a good mood for the rest of the day."
2,5.0,3.0,3.0,2.0,4.0,1.0,2.0,500.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"I was overwhelmed by all the green.

 ",appetizer,Guitar song
2,10.0,1.0,5.0,5.0,1.0,1.0,1.0,200.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,"Calm, content, relaxed, safe, comfortable.",Fruit salad ,"Slow beat, lofi style, reverb, slow melody on a string quartet."
2,9.0,1.0,5.0,5.0,1.0,1.0,1.0,300.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Happy,sushi,Love song
2,7.0,2.0,5.0,5.0,1.0,2.0,1.0,200.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,"Peaceful, happy, and at ease.",salad,a joyful band with string instruments.
2,5.0,5.0,2.0,5.0,2.0,5.0,1.0,500.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,I feel calm,matcha cake,sound of flowing water 
2,8.0,5.0,5.0,5.0,2.0,7.0,3.0,100.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,Warm and quiet ,Salad,White noise 
2,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"At a pond, calm",A salad,Spring by Vivaldi
2,1.0,5.0,1.0,1.0,5.0,10.0,1.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Busy,Shrimp,strong bgm
2,6.0,1.0,5.0,5.0,1.0,2.0,2.0,20.0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,like i am taking a stroll in the park,toast and a fried egg,"an upbeat, pop-like song. something that would be played on the radio"
2,6.0,5.0,3.0,4.0,2.0,2.0,1.0,1000.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"it makes me feel very nostalgic, reminds me of my childhood. ","pizza, specifically from pizza pizza ",water flowing sounds.
2,5.0,4.0,5.0,5.0,1.0,2.0,2.0,80.0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,Beautiful and content and relaxed and happy,Croissant,Birds chirping and a beautiful piano instrumental and violin
2,3.0,1.0,4.0,4.0,2.0,1.0,2.0,500.0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,The painting makes me feel happy and motivated,Pizza,Upbeat track with a melody that is gentle and calm
2,8.0,4.0,5.0,5.0,2.0,5.0,5.0,65.0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,"happy, fresh",salad,chilled out slow song
2,9.0,1.0,5.0,3.0,2.0,4.0,2.0,20.0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,"It makes me feel happy, relaxed",A fresh apple,A happy piano accompaniment with a flute melody
2,8.0,1.0,3.0,5.0,3.0,3.0,2.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"happy, alive, joyful",fish,"cinematic, nature, joyful"
2,10.0,1.0,5.0,5.0,2.0,6.0,8.0,600000.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"This serene scene fills me with peace and joy; the lush greens and gentle reflections make me feel calm, rejuvenated, and connected to nature.","A fresh garden salad with crisp greens, edible flowers, and a light sweet vinaigrette, refreshing and full of natural flavors.","A gentle flowing melody with soft strings and piano, evoking the ripples and serene ambiance of a peaceful pond, with light notes that shimmer like sunlight on water."
2,8.0,2.0,4.0,5.0,1.0,2.0,2.0,10000.0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,Happy and hopeful. It makes me reflect on all the little things in life and what brings me joy. It also makes me calm.,A fruit salad with lots of strawberries.,Happy guitar strumming. Light and fun drums. Joyful piano. Upbeat harping
2,6.0,1.0,4.0,5.0,1.0,2.0,1.0,75.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,Happy,Pizza,A bright and gleeful song.
2,8.0,1.0,5.0,5.0,1.0,2.0,4.0,70.0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,This painting makes me feel warm and at peaceful.,Salad,A soundtrack made of the sound of animals and bugs in nature.
2,8.0,1.0,5.0,5.0,1.0,3.0,1.0,100.0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,The painting makes me feel happy and relaxed as I enjoy familiar vibrant colours and an atmosphere that is reminiscent of good times.,Mexican Tacos.,"It would sound like soft waves of music moving slowly, with gentle notes that feel calm and thoughtful. The mood would be peaceful, like watching time drift by without needing to rush."
2,8.0,2.0,5.0,5.0,1.0,1.0,3.0,5000.0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,"Calm, like i can rest and observe the world around me, and content to be present in the scene. ","A sweet, melting Popsicle. ","A lo-fi piano track, interspersed with ambient birdsong and the sounds of people far away."
2,4.0,2.0,4.0,4.0,2.0,2.0,1.0,15.0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,It makes me feel calm and zen.,Macaroni and cheese,calm music filled with the sounds of nature 
2,6.0,1.0,4.0,4.0,2.0,5.0,4.0,100.0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,"Safe, happy.",A Salad.,A happy piano.
2,8.0,1.0,4.0,5.0,1.0,1.0,1.0,200.0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,"calm, relaxed, at ease, appreciative",ice cream,"extremely slow, soft, comforting, consistent, peaceful"
2,7.0,1.0,4.0,4.0,1.0,3.0,4.0,100.0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,Peaceful,Herbal tea,
2,5.0,2.0,4.0,4.0,1.0,2.0,1.0,150.0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,This painting felt really calm to me since there was not much going on. It was just a pond and the lighting used was very bright.,"I think this painting would either be a green like avocado or potentially a tea if drinks are allowed. This is because of the colors used in the painting were green, as well as the calming scenery.",The soundtrack would most likely be a calming one using an instrument like a piano or a violin.
2,4.0,2.0,4.0,4.0,2.0,1.0,1.0,35.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,relief,smoothie,"slow, happy harp soundtrack"
2,5.0,2.0,5.0,4.0,1.0,3.0,3.0,5000.0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,"Happy, warm",Green Tea,"Frogs croaking, People walking and talking"
2,7.0,1.0,4.0,5.0,1.0,2.0,2.0,5000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,warm,cake,"peaceful piano, some bell and rings"
2,5.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,it feels calm,vegetarian foods,"begins with gentle, repeating patterns—harp-like plucks or muted piano notes—spaced evenly, calm and unhurried."
2,8.0,1.0,4.0,4.0,2.0,3.0,2.0,800.0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,"relaxed, whimsical, pretty, joyful","Salad, sandwich","A jovial, peaceful soundtrack, with a focus on natural ambience and calming tunes."
2,9.0,1.0,5.0,4.0,2.0,20.0,20.0,100.0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,relaxed and calm.,Cherries.,"Calm, collected flow of water"
2,2.0,4.0,5.0,5.0,1.0,2.0,1.0,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Happy And Calm,French Fries,Calming Piano theme
2,8.0,5.0,5.0,5.0,5.0,5.0,4.0,55.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,pretty cozzy,spring roll,"None, no a music fan"
2,7.0,2.0,4.0,4.0,1.0,5.0,1.0,20000.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,It makes me feel joyed.,Something sweet like a cake.,It woudl be a happy theme.
2,7.0,2.0,4.0,5.0,1.0,3.0,3.0,100.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,calm,matcha latte,slow guitar
2,3.0,2.0,2.0,3.0,2.0,2.0,1.0,10.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Nothing,water,boring
2,3.0,1.0,5.0,5.0,1.0,1.0,1.0,5000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"calm, relieved, makes me want to go to the park",warm tea and jam toast,classical soft piano
2,3.0,2.0,5.0,4.0,1.0,4.0,1.0,6000.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,"Calm, hopeful, dreamy, and relaxed",Strawberries,"Birds chirping, soft violin, and flute"
2,6.0,3.0,4.0,5.0,1.0,4.0,1.0,100.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,Calm,An apple,A happy soundtrack
2,6.0,1.0,4.0,5.0,1.0,4.0,2.0,500.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"Calm, peaceful, serene",A bowl of fresh soup,"Soft piano, maybe a little bit of flute, not too fast, but calming and relaxing"
2,5.0,1.0,5.0,5.0,1.0,2.0,2.0,60.0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,"happy, calm, peaceful, admiration, serene",watermelon,"calming, melodic, serene, classical orchestra"
2,7.0,4.0,4.0,4.0,2.0,2.0,3.0,1500.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,Calm and light,Salad,A whiter shade of pale - Procol Harum
2,9.0,1.0,5.0,5.0,1.0,8.0,2.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,happy,Strawberry,happy
2,7.0,3.0,5.0,4.0,1.0,3.0,3.0,20.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Happy,Spinach pizza,an upbeat soundtrack
2,7.0,1.0,4.0,5.0,1.0,2.0,1.0,200.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,happy and warm in the summer/spring,fresh bread with butter,flutes and wind instruments 
2,5.0,1.0,5.0,5.0,1.0,4.0,2.0,1000000.0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,"Relax, peaceful and serene. Like resting on the deck chair in a garden or a park, spending time reading on a lovely peaceful tranquil afternoon.",Matcha icecream pancake.,"Gentle piano, maybe souds of insects, birds singing, gentle string instruments."
2,5.0,1.0,5.0,4.0,2.0,4.0,3.0,100.0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,"This painting makes me feel happy. It feels peaceful, like the magical world where everthing will be alright. I feels a little strange that there is no subject, just a bridge, but it exemplifes a solemn beauty.",This would be a decorated plate of ice cream. Lined on the side are edible green plant-like sugar treats and ice cream itself would be shaped like a flower. ,"The soundtrack would be a beautiful love song talking about the blissful moments when one's significant other is there. It would be happy, cheerful, generally uplifting and provide a emotional fulfillment and hope to the listener."
2,9.0,1.0,4.0,1.0,5.0,6.0,4.0,1000.0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,"bright, happy",hot pot,"passion, the bloom of lives, thriving with energy"
2,10.0,1.0,5.0,5.0,1.0,3.0,3.0,200.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,Full of vitality,Salad,The melodious sound of the violin accompanies that of the flute
2,2.0,3.0,3.0,4.0,3.0,3.0,1.0,50.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,No emotion.,Salad.,Roses. Calm and lively.
2,8.0,2.0,4.0,4.0,1.0,2.0,1.0,100.0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,This painting makes me feel adventurous and connected to nature.,Salad,Fantasy video game soundtrack
2,5.0,4.0,4.0,4.0,4.0,4.0,3.0,1000.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,dazed,chipotle bowl,breathe in the air pink floyd
2,2.0,1.0,5.0,5.0,1.0,1.0,3.0,60.0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,"happy, i like the pretty natural colours and vibe it gives off",ice cream,tell you something by sports
2,8.0,4.0,4.0,4.0,2.0,3.0,1.0,15.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,Happy; melancholic.,egg tart,"guitar strings in the foreground, a soft bass supplementing."
